"entity_id","attribute_set_name","attribute_code","value"
580,"stock_photo","name","kiel_100209_9810.jpg"
580,"stock_photo","image","kiel_100209_9810.jpg"
580,"stock_photo","small_width",279
580,"stock_photo","mid_width",661
580,"stock_photo","large_width",1000
581,"stock_photo","name","kiel_100210_3696.jpg"
581,"stock_photo","image","kiel_100210_3696.jpg"
581,"stock_photo","small_width",456
581,"stock_photo","mid_width",1082
581,"stock_photo","large_width",1500
582,"stock_photo","name","kiel_100311_4323.jpg"
582,"stock_photo","image","kiel_100311_4323.jpg"
582,"stock_photo","small_width",336
582,"stock_photo","mid_width",796
582,"stock_photo","large_width",1000
583,"stock_photo","name","kiel_100312_4383.jpg"
583,"stock_photo","image","kiel_100312_4383.jpg"
583,"stock_photo","small_width",386
583,"stock_photo","mid_width",916
583,"stock_photo","large_width",1000
584,"stock_photo","name","kiel_100316_11.jpg"
584,"stock_photo","image","kiel_100316_11.jpg"
584,"stock_photo","small_width",268
584,"stock_photo","mid_width",636
584,"stock_photo","large_width",1000
585,"stock_photo","name","kiel_100525_9518.jpg"
585,"stock_photo","image","kiel_100525_9518.jpg"
585,"stock_photo","small_width",285
585,"stock_photo","mid_width",676
585,"stock_photo","large_width",1500
586,"stock_photo","name","kiel_100525_9688.jpg"
586,"stock_photo","image","kiel_100525_9688.jpg"
586,"stock_photo","small_width",300
586,"stock_photo","mid_width",713
586,"stock_photo","large_width",1500
587,"stock_photo","name","kiel_100525_9712.jpg"
587,"stock_photo","image","kiel_100525_9712.jpg"
587,"stock_photo","small_width",277
587,"stock_photo","mid_width",657
587,"stock_photo","large_width",1500
588,"stock_photo","name","kiel_100525_9756.jpg"
588,"stock_photo","image","kiel_100525_9756.jpg"
588,"stock_photo","small_width",300
588,"stock_photo","mid_width",713
588,"stock_photo","large_width",1500
589,"stock_photo","name","kiel_100525_9775.jpg"
589,"stock_photo","image","kiel_100525_9775.jpg"
589,"stock_photo","small_width",134
589,"stock_photo","mid_width",317
589,"stock_photo","large_width",1000
590,"stock_photo","name","kiel_100525_9775.jpg"
590,"stock_photo","image","kiel_100525_9775.jpg"
590,"stock_photo","small_width",134
590,"stock_photo","mid_width",317
590,"stock_photo","large_width",1000
591,"stock_photo","name","kiel_0708278_288.jpg"
591,"stock_photo","image","kiel_0708278_288.jpg"
591,"stock_photo","small_width",134
591,"stock_photo","mid_width",317
591,"stock_photo","large_width",500
592,"stock_photo","name","kiel_080124_0250.jpg"
592,"stock_photo","image","kiel_080124_0250.jpg"
592,"stock_photo","small_width",134
592,"stock_photo","mid_width",317
592,"stock_photo","large_width",533
593,"stock_photo","name","kiel_080124_0303.jpg"
593,"stock_photo","image","kiel_080124_0303.jpg"
593,"stock_photo","small_width",134
593,"stock_photo","mid_width",317
593,"stock_photo","large_width",533
594,"stock_photo","name","kiel_080124_0351.jpg"
594,"stock_photo","image","kiel_080124_0351.jpg"
594,"stock_photo","small_width",134
594,"stock_photo","mid_width",317
594,"stock_photo","large_width",533
595,"stock_photo","name","kiel_080124_0360.jpg"
595,"stock_photo","image","kiel_080124_0360.jpg"
595,"stock_photo","small_width",134
595,"stock_photo","mid_width",317
595,"stock_photo","large_width",533
596,"stock_photo","name","kiel_080305_4608.jpg"
596,"stock_photo","image","kiel_080305_4608.jpg"
596,"stock_photo","small_width",300
596,"stock_photo","mid_width",713
596,"stock_photo","large_width",1000
597,"stock_photo","name","kiel_080305_4644.jpg"
597,"stock_photo","image","kiel_080305_4644.jpg"
597,"stock_photo","small_width",134
597,"stock_photo","mid_width",317
597,"stock_photo","large_width",500
598,"stock_photo","name","kiel_080702_1462.jpg"
598,"stock_photo","image","kiel_080702_1462.jpg"
598,"stock_photo","small_width",134
598,"stock_photo","mid_width",317
598,"stock_photo","large_width",533
599,"stock_photo","name","kiel_090709_6635.jpg"
599,"stock_photo","image","kiel_090709_6635.jpg"
599,"stock_photo","small_width",300
599,"stock_photo","mid_width",713
599,"stock_photo","large_width",1000
601,"stock_photo","name","kiel_090711_7450.jpg"
601,"stock_photo","image","kiel_090711_7450.jpg"
601,"stock_photo","small_width",134
601,"stock_photo","mid_width",317
601,"stock_photo","large_width",667
18,"sub_item","name","nav item - Portfolio - subnav"
18,"sub_item","tags",""
18,"sub_item","pages","23,19,22,20,21,21,20,19,22,23"
18,"sub_item","text",""
18,"sub_item","kind",10
25,"sub_item","name","sub - Coming Soon"
25,"sub_item","tags",""
25,"sub_item","pages",""
25,"sub_item","text","Stock site currently under construction.<br/><br/>Available January 2010!"
25,"sub_item","sort",""
25,"sub_item","kind",12
28,"sub_item","name","sub - Contact"
28,"sub_item","tags",""
28,"sub_item","pages",""
28,"sub_item","text",""
28,"sub_item","kind",11
